"state","county","year","count","total_size","average_cost_per_watt","sum_cost","concat_code","state_code","county_code"
"OH","Muskingum","2012",5,68.145,,,"39119","39","119"
"OH","Noble","2012",1,5.17,,,"39103","39","103"
"OH","Pickaway","2012",1,5.98,,,"39129","39","129"
"OH","Portage","2012",5,500.09,,,"39097","39","097"
"OH","Putnam","2012",2,14.28,,,"39079","39","079"
"OH","Richland","2012",1,3.84,,,"39079","39","079"
"OH","Scioto","2012",2,24.06,,,"39145","39","145"
"OH","Seneca","2012",2,8.56,,,"39099","39","099"
"OH","Shelby","2012",1,12.75,,,"39117","39","117"
"OH","Stark","2012",4,25.95,,,"39089","39","089"
"OH","Summit","2012",12,183.795,3.94,30150,"39043","39","043"
"OH","Trumbull","2012",2,456.575,,,"39155","39","155"
"OH","Tuscarawas","2012",2,19.664,,,"39157","39","157"
"OH","Union","2012",1,5.04,,,"39087","39","087"
"OH","Van Wert","2012",1,14.805,,,"39161","39","161"
"OH","Warren","2012",16,3214.28,,,"39041","39","041"
"OH","Washington","2012",3,28.62,,,"39023","39","023"
"OH","Wayne","2012",7,194.855,4.38,219000,"39099","39","099"
"OH","Williams","2012",2,2008.28,,,"39171","39","171"
"OH","Wood","2012",4,501.065,,,"39141","39","141"
"OR","Benton","2012",33,142.511,4.982336547253125,656942,"41015","41","015"
"OR","Clackamas","2012",115,2131.405,5.1356521739130435,12007776,"41005","41","005"
"OR","Clatsop","2012",5,34.45,6.83505555555,164181.2,"41007","41","007"
"OR","Columbia","2012",3,14.58,4.9105396825333333,62668,"41027","41","027"
"OR","Coos","2012",5,28.185,7.17864596274,190423,"41011","41","011"
"OR","Crook","2012",92,551.82,5.7949008619428571,3424486.78,"41011","41","011"
"OR","Curry","2012",2,5.52,9.29782608695,51312,"41015","41","015"
"OR","Deschutes","2012",31,120.016,5.5939918646366667,619966.2,"41017","41","017"
"OR","Douglas","2012",9,66.48,7.4342051147555556,383603,"41035","41","035"
"OR","Grant","2012",1,2.025,5.3456790123,10825,"41053","41","053"
"OR","Harney","2012",1,3.36,10.11,33970,"41025","41","025"
"OR","Hood River","2012",29,164.31,4.7022003506222222,692370.85,"41027","41","027"
"OR","Jackson","2012",57,492.205,5.6092917313851852,2155508,"41057","41","057"
"OR","Jefferson","2012",10,37.265,4.8335555555555556,144493,"41059","41","059"
"OR","Josephine","2012",12,249.97,5.2705713179333333,1185496,"41033","41","033"
"OR","Klamath","2012",71,653.735,4.931648856462963,2468005.93,"41035","41","035"
"OR","Lake","2012",5,8638.955,5.59823390388,32546627,"41065","41","065"
"OR","Lane","2012",157,1496.475,5.3771098745467949,8245141.6,"41039","41","039"
"OR","Lincoln","2012",8,38.66,4.89010643575,107374,"41073","41","073"
"OR","Linn","2012",83,1140.693,5.165372067426087,3652689.65,"41043","41","043"
"OR","Marion","2012",31,307.432,5.5908333333333333,1252971.4,"41089","41","089"
"OR","Morrow","2012",3,724.16,4.0775008503333333,2691618.84,"41049","41","049"
"OR","Multnomah","2012",138,1741.506,5.4565636521485075,5176584.7,"41051","41","051"
"OR","Polk","2012",28,143.27,5.4814031057962963,727540.3,"41095","41","095"
"OR","Sherman","2012",4,29.46,7.100515873025,216005,"41055","41","055"
"OR","Umatilla","2012",13,87.18,4.93464674096,271373,"41059","41","059"
"OR","Union","2012",5,28.5,4.59496296296,155868,"41087","41","087"
"OR","Wallowa","2012",15,179.77,6.1594200748727273,807344,"41063","41","063"
"OR","Wasco","2012",11,47.87,6.0466911621090909,261532,"41065","41","065"
"OR","Washington","2012",96,2511.775,5.1722118055552083,13685683,"41023","41","023"
"OR","Yamhill","2012",21,156.29,5.2701538178142857,840381,"41071","41","071"
"PA","Adams","2012",51,1340.06,4.275161731548,4948932.7,"42001","42","001"
"PA","Allegheny","2012",56,1182.32,5.287797469312963,2571461.52,"42003","42","003"
"PA","Armstrong","2012",6,76.32,4.752998366,353780,"42011","42","011"
"PA","Beaver","2012",14,157.96,5.4430494111785714,831112,"42001","42","001"
"PA","Bedford","2012",4,48.05,3.90846153845,189100,"42019","42","019"
"PA","Berks","2012",91,1111.391,4.6665953134322222,5017317.44,"42011","42","011"
"PA","Blair","2012",5,50.44,5.2001388111,259091,"42013","42","013"
"PA","Bradford","2012",8,76.18,4.5052908294,326398.5,"42015","42","015"
"PA","Bucks","2012",169,4741.416,5.4088715064722892,13730989.7,"42017","42","017"
"PA","Butler","2012",10,291.05,4.63317683577,1268148,"42013","42","013"
"PA","Cambria","2012",11,120.33,5.2658530774,532129.64,"42021","42","021"
"PA","Carbon","2012",9,11549.49,4.786976996825,437131.5,"42025","42","025"
"PA","Centre","2012",18,269.862,5.3210119944,1256870,"42027","42","027"
"PA","Chester","2012",125,2227.085,4.6161536847525,9129898.54,"42023","42","023"
"PA","Clarion","2012",4,21.36,4.826195753125,103550,"42031","42","031"
"PA","Clearfield","2012",8,302.4,5.1845103583375,1368870.16,"42033","42","033"
"PA","Clinton","2012",2,17,3.6219,61604.6,"42035","42","035"
"PA","Columbia","2012",9,57.96,5.197005444175,241719.88,"42027","42","027"
"PA","Crawford","2012",13,62.98,4.6785316810846154,296718,"42033","42","033"
"PA","Cumberland","2012",64,600.57,4.51359287344375,2641843.98,"42049","42","049"
"PA","Dauphin","2012",100,1634.356,4.748553930959,7382989.66,"42043","42","043"
"PA","Delaware","2012",42,386.72,5.4899455306146341,2023913,"42045","42","045"
"PA","Erie","2012",35,216.29,4.5694907917742857,969590,"42049","42","049"
"PA","Fayette","2012",2,15.696,4.96862640165,77966,"42057","42","057"
"PA","Franklin","2012",27,332.462,4.7581456945814815,1333453.84,"42047","42","047"
"PA","Fulton","2012",8,52.54,6.7423265862,318950,"42049","42","049"
"PA","Greene","2012",2,9.4,4.82223404255,45350,"42055","42","055"
"PA","Indiana","2012",2,15.98,4.570669587,73050,"42063","42","063"
"PA","Juniata","2012",12,771.79,4.5689593789583333,3256412,"42067","42","067"
"PA","Lackawanna","2012",20,192.16,5.055699375275,950423.32,"42069","42","069"
"PA","Lancaster","2012",171,10757.365,4.4598482333686391,18166686.1,"42057","42","057"
"PA","Lawrence","2012",2,27.36,7.7915277778,213218,"42075","42","075"
"PA","Lebanon","2012",37,541.206,4.9948826849837838,2611692.98,"42075","42","075"
"PA","Lehigh","2012",54,814.61,4.5777965544641509,3503897.98,"42077","42","077"
"PA","Luzerne","2012",26,260.73,4.7581044753423077,1331944.14,"42079","42","079"
"PA","Lycoming","2012",12,95.144,4.1330583798583333,395612.08,"42081","42","081"
"PA","Mercer","2012",2,18.36,4.76017429195,87400,"42055","42","055"
"PA","Mifflin","2012",4,50.76,4.939994544475,260680,"42087","42","087"
"PA","Monroe","2012",24,602.756,4.9115551432625,2751316,"42095","42","095"
"PA","Montgomery","2012",122,4186.102,5.1785757086290598,14865175.92,"42097","42","097"
"PA","Montour","2012",20,200.24,4.700447987505,905884,"42093","42","093"
"PA","Northampton","2012",42,535.052,4.9896255381428571,2594444.36,"42095","42","095"
"PA","Northumberland","2012",19,198,4.7042800857421053,889405.1,"42097","42","097"
"PA","Perry","2012",8,73.24,4.9650645424875,365586,"42099","42","099"
"PA","Pike","2012",6,53.84,5.6333333333333333,302792,"42109","42","109"
"PA","Potter","2012",1,9.2,4.310326087,39655,"42375","42","375"
"PA","Schuylkill","2012",16,212.7,4.72696351243125,953199.96,"42107","42","107"
"PA","Snyder","2012",21,504.254,4.8882726888619048,2385959.56,"42109","42","109"
"PA","Somerset","2012",2,20.5,4.32,88560,"42035","42","035"
"PA","Sullivan","2012",4,30.8,3.344,96560,"42019","42","019"
"PA","Susquehanna","2012",6,100.7,5.85461228864,441404.5,"42115","42","115"
"PA","Tioga","2012",2,15.68,4.93773214285,77388.08,"42117","42","117"
"PA","Union","2012",10,138.024,5.543569572,747222.2,"42087","42","087"
"PA","Venango","2012",2,15.98,4.91119524405,78500,"42121","42","121"
"PA","Washington","2012",18,318.66,4.5564166014111111,1205975,"42023","42","023"
"PA","Wayne","2012",19,163.59,5.6305702241315789,908733,"42099","42","099"
"PA","Westmoreland","2012",20,196.724,4.938785243125,934831.68,"42193","42","193"
"PA","Wyoming","2012",16,158.2,5.42425344694375,845315.38,"42109","42","109"
"PA","York","2012",91,1077.18,4.6483107394604396,4812287.68,"42091","42","091"
"TN","Bedford","2012",1,25.92,,,"47019","47","019"
"TN","Blount","2012",1,8.64,,,"47009","47","009"
"TN","Bradley","2012",1,8,,,"47011","47","011"
"TN","Cannon","2012",1,2.4,,,"47015","47","015"
"TN","Carter","2012",2,4.98,,,"47019","47","019"
"TN","Cheatham","2012",3,18.24,,,"47021","47","021"
"TN","Coffee","2012",1,10.08,,,"47031","47","031"
"TN","Cumberland","2012",1,1.92,,,"47049","47","049"
"TN","Davidson","2012",6,444.72,,,"47057","47","057"
"TN","DeKalb","2012",1,8.1,,,"47049","47","049"
"TN","Fayette","2012",1,5000,,,"47057","47","057"
"TN","Franklin","2012",1,8.64,,,"47047","47","047"
"TN","Grainger","2012",1,20.16,,,"47057","47","057"
"TN","Greene","2012",1,3.78,,,"47055","47","055"
"TN","Hamilton","2012",3,68.7,,,"47065","47","065"
"CA","San Diego","2012",6396,63394.278282486,5.7198005924925039,304289892.95,"06073","06","073"
"CA","Tehama","2012",245,4005.612,5.0783161196628571,20929468.02,"06103","06","103"
"DC","DC","2012",598,3105.33333,5.3002744425385935,14830274.13,"11001","11","001"
"IL","Knox","2012",2,11.28,3.32971631205,37556,"17093","17","093"
"IL","McHenry","2012",4,18.2,6.474807843125,112058.86,"17049","17","049"
"IL","McLean","2012",4,26.06,5.541054817275,142336,"17055","17","055"
"IL","Monroe","2012",1,10.2,5.04,51400,"17095","17","095"
"IL","Morgan","2012",2,13.8,5.3513768116,73868,"17087","17","087"
"IL","Winnebago","2012",4,45.2,5.43455665025,267500,"17139","17","139"
"IL","Woodford","2012",4,22.5,4.475455259025,92996,"17239","17","239"
"IN","Hamilton","2012",1,50,,,"18065","18","065"
"KS","Johnson","2012",2,16.43,7.85,52998,"20071","20","071"
"KS","Leavenworth","2012",1,57.12,,,"20103","20","103"
"KS","Pawnee","2012",1,2.3,5.13,11800,"20117","20","117"
"MN","Pope","2012",1,9.12,,,"27115","27","115"
"NJ","Ocean","2012",2229,45272.728,7.2752884154230769,662758,"34029","34","029"
"NJ","Warren","2012",84,25447.798,,,"34041","34","041"
"NV","Elko","2012",7,1605.853282646,4.3634448121714286,6110377.74,"32007","32","007"
"NV","Washoe","2012",75,3716.026182469,5.0067887295586667,16322970.92,"32031","32","031"
"NY","Chenango","2012",27,210.368,5.6493069503444444,1075831.22,"36017","36","017"
"NY","Herkimer","2012",28,333.82,5.071976558412,1691842.43,"36043","36","043"
"OH","Hocking","2012",2,17.14,,,"39073","39","073"
"OH","Holmes","2012",8,226.14,4.37,282605,"39075","39","075"
"OH","Madison","2012",1,1040.25,,,"39087","39","087"
"OH","Mahoning","2012",5,722.36,,,"39099","39","099"
"OH","Medina","2012",4,14.26,,,"39325","39","325"
"OH","Meigs","2012",1,10.34,,,"39121","39","121"
"OH","Mercer","2012",2,4992.82,,,"39055","39","055"
"OH","Miami","2012",4,93.705,,,"39109","39","109"
"OH","Montgomery","2012",4,8.54,,,"39097","39","097"
"TN","Haywood","2012",1,1000,,,"47075","47","075"
"IL","","2012",1,1.11,9.2342342342,10250,"17","17",
"IN","","2012",2,166.98,,,"18","18",
"OH","","2012",1,114.84,,,"39","39",
"TX","","2012",1,3.5,4.52,15822.39,"48","48",
"TX","Kendall","2012",7,68.94,4.0108127018,272230.43,"48093","48","093"
"TN","Lewis","2012",1,14.4,,,"47041","47","041"
"TN","Montgomery","2012",5,93.36,,,"47097","47","097"
"TN","Perry","2012",1,2.4,,,"47099","47","099"
"TN","Robertson","2012",1,6.48,,,"47395","47","395"
"TN","Rutherford","2012",5,16.95,,,"47149","47","149"
"TN","Shelby","2012",3,1066.56,,,"47117","47","117"
"TN","Smith","2012",1,49.28,,,"47423","47","423"
"TN","Stewart","2012",1,6.24,,,"47161","47","161"
"TN","Washington","2012",5,55.9,,,"47023","47","023"
"TN","Williamson","2012",6,29.18,,,"47491","47","491"
"TN","Wilson","2012",1,12.48,,,"47493","47","493"
"TX","Angelina","2012",2,16.56,4.1395718599,68544.22,"48005","48","005"
"TX","Aransas","2012",2,7.52,6.05938829785,45562,"48007","48","007"
"TX","Archer","2012",6,66.96,9.1011854938333333,607113.64,"48009","48","009"
"TX","Atascosa","2012",4,22341.2,4.1269444444333333,47348655,"48013","48","013"
"TX","Bastrop","2012",2,15,3.2,48000,"48021","48","021"
"TX","Bell","2012",8,64.48,3.6884579559625,237333.94,"48027","48","027"
"TX","Bexar","2012",637,30729.66,4.4913489151404088,122369504.04,"48029","48","029"
"TX","Blanco","2012",2,26.32,5.1293069909,134985.12,"48031","48","031"
"TX","Bosque","2012",3,17.64,2.2677777778,36702,"48035","48","035"
"TX","Bowie","2012",2,9.2,3.91152173915,36000,"48037","48","037"
"TX","Brazoria","2012",2,14.21,2.1705031668,30850,"48039","48","039"
"TX","Brown","2012",6,28.46,5.1229411764666667,160080,"48049","48","049"
"TX","Callahan","2012",4,43.2,7,302400,"48059","48","059"
"TX","Cameron","2012",16,140.52,4.65506634750625,652200,"48061","48","061"
"TX","Cherokee","2012",8,48.822,5.099398490075,228200,"48019","48","019"
"TX","Collin","2012",35,1104.465,4.393893872540625,766354.26,"48085","48","085"
"TX","Comal","2012",21,219.02,4.5975959627857143,1043700.94,"48091","48","091"
"TX","Comanche","2012",2,19.8,3.49,69102,"48093","48","093"
"TX","Coryell","2012",1,684,4.39,3000000,"48099","48","099"
"TX","Dallas","2012",109,962.165,5.7470468335861386,3831410.69,"48039","48","039"
"TX","Delta","2012",2,175.56,3.91026304395,686531.96,"48029","48","029"
"TX","Denton","2012",19,155.912,3.7990822061294118,514233.5,"48121","48","121"
"TX","Duval","2012",6,40.46,4.8079048914166667,192202.4,"48131","48","131"
"TX","Edwards","2012",2,11.04,3.78811594205,41800,"48047","48","047"
"TX","Ellis","2012",10,65.995,4.8143710036555556,260402,"48045","48","045"
"TX","El Paso","2012",173,1841.44,4.9175827982569767,8522650.24,"48041","48","041"
"TX","Galveston","2012",6,51.32,3.6400874591,199435,"48167","48","167"
"TX","Grayson","2012",2,99.09,3.50052982135,346920,"48077","48","077"
"TX","Guadalupe","2012",10,214.94,4.3780584293777778,741036.3,"48019","48","019"
"TX","Harris","2012",5,892.42,5.0994339225666667,132512.34,"48201","48","201"
"TX","Harrison","2012",6,42.2,4.0740013278,163400,"48033","48","033"
"TX","Henderson","2012",2,19.32,4.19023809525,80960,"48077","48","077"
"TX","Hidalgo","2012",10,99.27,4.4751729205,439602.88,"48023","48","023"
"TX","Hunt","2012",3,14.84,4.4492132505333333,62238,"48231","48","231"
"MO","","2012",58,630.132,,,"29","29",
"NY","","2012",5,1390.635,,,"36","36",
"MA","Nantucket","2012",6,29.82,6.13985185185,181502,"25019","25","019"
"TX","Johnson","2012",6,36.52,4.4289855491666667,141750,"48071","48","071"
"TX","Kaufman","2012",2,11.76,3.94778911565,46400,"48257","48","257"
"NY","Queens","2012",283,4834.844,6.8353002572554348,28799549.72,"36081","36","081"
"NY","New York","2012",62,787.21,7.660291725615,4505084.24,"36061","36","061"
"NY","Bronx","2012",53,1654.998,7.044832653725,11020001.4,"36005","36","005"
"TX","Martin","2012",2,3.92,4.82010714285,18895.24,"48091","48","091"
"TX","Maverick","2012",2,12.96,4.78967592595,62070,"48323","48","323"
"TX","McLennan","2012",10,248.4,4.40415140415,1197860,"48309","48","309"
"TX","Medina","2012",72,595.1,4.2882175828569444,2569569.31,"48325","48","325"
"TX","Milam","2012",2,17.76,3.4094757883,60542.98,"48331","48","331"
"TX","Montgomery","2012",4,22.54,4.3140905797,98758.21,"48097","48","097"
"TX","Navarro","2012",4,38.4,4.551103454775,174330,"48349","48","349"
"TX","Nueces","2012",10,76,5.24299589496,403545.28,"48355","48","355"
"TX","Panola","2012",2,23.712,4.7216734143,112000,"48365","48","365"
"TX","Parker","2012",5,80.4,3.8410795656,132198.22,"48367","48","367"
"TX","Presidio","2012",1,24.75,2.6331313131,65170,"48377","48","377"
"TX","Rockwall","2012",8,78.27,3.719639999,290646.598,"48397","48","397"
"TX","Shackelford","2012",2,23.52,4.5973996599,54065.42,"48417","48","417"
"TX","Smith","2012",7,65.4,3.6021168657857143,235300,"48423","48","423"
"TX","Tarrant","2012",81,808.15,4.504041422784507,3299928.54,"48439","48","439"
"TX","Taylor","2012",4,41.04,5.8898603395,244112.34,"48091","48","091"
"TX","Travis","2012",1189,6905.34043,4.0408473999361792,27280980.29618,"48453","48","453"
"TX","Upshur","2012",4,42.08,3.689995471025,155254,"48097","48","097"
"TX","Webb","2012",6,28.78,4.2643800718666667,126000,"48479","48","479"
"TX","Wichita","2012",4,31.32,9.08615324075,277887.4,"48485","48","485"
"TX","Wilbarger","2012",2,21.6,9.65177824075,208516.82,"48487","48","487"
"TX","Williamson","2012",69,429.5519,3.8934818615913043,1665378.92,"48491","48","491"
"TX","Winkler","2012",2,2.45,3.7693469388,9233.3,"48495","48","495"
"UT","Beaver","2012",1,2.11,7.3231990521,15451.95,"49001","49","001"
"UT","Cache","2012",1,25,5.0003088,125007.72,"49005","49","005"
"UT","Davis","2012",1,3.64,4.646978022,16915,"49011","49","011"
"UT","Grand","2012",6,32.29,4.52607615895,78437,"49049","49","049"
"UT","Salt Lake","2012",30,1853.280632,4.8509567136692308,908855.53,"49035","49","035"
"UT","Summit","2012",1,2.4,4.2328083333,10158.74,"49043","49","043"
"UT","Tooele","2012",1,2.4,6.6875,16050,"49045","49","045"
"UT","Utah","2012",7,1064,4.4230640592666667,192813.57,"49049","49","049"
"UT","Wasatch","2012",1,4.8,3.4125,16380,"49051","49","051"
"UT","Washington","2012",1,3.12,5.1599198718,16098.95,"49023","49","023"
"UT","Weber","2012",2,12.458,6.8071114727,16731.88,"49057","49","057"
"VA","Loudoun","2012",2,5.4,3.33,18000,"51107","51","107"
"VA","Prince William","2012",1,504,,,"51153","51","153"
"VT","Addison","2012",51,879.176,5.5333333333333333,3035798.32,"50001","50","001"
"VT","Bennington","2012",16,2435.42,4.9993333333333333,10582007.32,"50003","50","003"
"VT","Caledonia","2012",17,103.054,5.661875,514267,"50005","50","005"
"VT","Chittenden","2012",112,1079.515,4.7570652173913043,4419232.66,"50007","50","007"
"VT","Essex","2012",2,9.675,4.755,46535,"50057","50","057"
"VT","Franklin","2012",25,177.88,4.6604545454545455,749251.14,"50047","50","047"
"VT","Grand Isle","2012",9,85.32,4.4822222222222222,402967.62,"50013","50","013"
"VT","Lamoille","2012",24,295.738,4.5452631578947368,718673.5,"50015","50","015"
"VT","Orange","2012",29,5013.08,5.095,21924286,"50059","50","059"
"VT","Orleans","2012",15,92.695,5.054,421059.07,"50019","50","019"
"VT","Rutland","2012",42,688.209,4.821025641025641,2815624.28,"50021","50","021"
"WA","Franklin","2012",2,17.04,6.735,111995,"53047","53","047"
"WA","Island","2012",1,5.07,6.31,32000,"53029","53","029"
"WA","King","2012",6,33.54,6.48,50922,"53033","53","033"
"WA","Klickitat","2012",11,48.24,7.5118181818181818,313400,"53039","53","039"
"WA","Okanogan","2012",1,1.5,17.33,26000,"53047","53","047"
"WA","Spokane","2012",1,4.8,7.29,35000,"53063","53","063"
"WA","Thurston","2012",11,67.76,,,"53067","53","067"
"WA","Walla Walla","2012",2,19.4,5.725,111000,"53071","53","071"
"WI","Adams","2012",1,5.5,10.6636363636,58650,"55001","55","001"
"WI","Bayfield","2012",2,3.6,5.1486111111,18530,"55007","55","007"
"WI","Brown","2012",2,13,4.2303846154,55000,"55049","55","049"
"WI","Buffalo","2012",1,9,5.78,51995,"55011","55","011"
"WI","Burnett","2012",1,6.1,6.1437704918,37477,"55013","55","013"
"WI","Calumet","2012",6,57.06,6.4583638333833333,410268,"55015","55","015"
"WI","Columbia","2012",11,68,6.3247727853545455,332695.6,"55027","55","027"
"WI","Crawford","2012",2,19.2,4.068125,78072,"55033","55","033"
"WI","Dane","2012",79,428.64,6.1180166816949367,2566867.73,"55025","55","025"
"WI","Dodge","2012",3,31.4,4.8575869638666667,139462,"55027","55","027"
"WI","Door","2012",7,62.66,4.6966914870571429,319770,"55029","55","029"
"WI","Dunn","2012",7,21.652,4.9493758554428571,111009.98,"55033","55","033"
"WI","Eau Claire","2012",4,51.18,6.1351977738,285188,"55035","55","035"
"WI","Fond du Lac","2012",10,72.74,6.54388841062,466436,"55039","55","039"
"WI","Forest","2012",1,5.3,2.0754716981,11000,"55041","55","041"
"WI","Grant","2012",3,47.7,5.9749915883333333,278377,"55053","55","053"
"WI","Green","2012",4,35.54,4.61857371795,139301,"55045","55","045"
"WI","Iowa","2012",7,42.864,7.4245672986285714,337886.21,"55049","55","049"
"WI","Jefferson","2012",5,19.2,4.51023938746,78877.1,"55059","55","059"
"WI","Juneau","2012",1,2.7,4.1436962963,11187.98,"55057","55","057"
"WI","Kenosha","2012",2,10.8,7.0385185185,76000,"55059","55","059"
"WI","Kewaunee","2012",2,11.96,6.95953846155,83230.56,"55061","55","061"
"WI","La Crosse","2012",4,87.29,6.0528264576333333,245377.5,"55063","55","063"
"WI","Lafayette","2012",2,1.92,4.16833333335,8000,"55073","55","073"
"WI","Lincoln","2012",2,38.4,4.5790625,175800,"55073","55","073"
"WI","Manitowoc","2012",7,68.912,6.5671654235,446477.94,"55071","55","071"
"WI","Marathon","2012",4,20.64,4.7091525785,95135.24,"55073","55","073"
"VT","Washington","2012",103,1050.296,4.7820253164556962,3402067.64,"50023","50","023"
"VT","Windham","2012",60,491.907,5.2042372881355932,2449487.04,"50025","50","025"
"VT","Windsor","2012",25,3659.145,5.2143478260869565,14159592.32,"50027","50","027"
"WI","Marquette","2012",1,6.6,5.2977272727,34965,"55077","55","077"
"WI","Menominee","2012",3,9.3,6.6145534591333333,69072,"55078","55","078"
"WI","Milwaukee","2012",28,243.636,6.718115463,1631243.14,"55079","55","079"
"WI","Monroe","2012",3,5.83,12.6241774619333333,40781.99,"55095","55","095"
"WI","Oconto","2012",5,17.7,2.3372752657,45351.78,"55083","55","083"
"WI","Sauk","2012",5,32.96,6.40948352976,189958,"55111","55","111"
"WI","Shawano","2012",2,6.3,8.49103174605,53500,"55115","55","115"
"WI","Sheboygan","2012",9,161.5,5.8903326481333333,953629.62,"55117","55","117"
"WI","St. Croix","2012",2,16.15,6.0455882784,84003.9,"55109","55","109"
"WI","Vernon","2012",3,14.72,6.9862181713,99801.9,"55123","55","123"
"WI","Walworth","2012",18,262.6,6.6080378511333333,1867283.08,"55127","55","127"
"WI","Washington","2012",6,127.69,5.7943208914166667,750431,"55023","55","023"
"WI","Waukesha","2012",9,99.18,5.2740139499777778,531425.12,"55133","55","133"
"WI","Waupaca","2012",4,47.4,7.780873666925,378560,"55135","55","135"
"WI","Waushara","2012",3,7,4.5900195987666667,36091.02,"55137","55","137"
"WI","Winnebago","2012",12,167.54,4.1642192461416667,774793,"55139","55","139"
"WI","Wood","2012",1,6,3.425,20550,"55141","55","141"
"WV","Berkeley","2012",4,96.865,,,"54015","54","015"
"WV","Fayette","2012",1,5.2,6.5,33800,"54057","54","057"
"WV","Greenbrier","2012",1,1.92,5.31,10200,"54025","54","025"
"WV","Jefferson","2012",1,3.76,,,"54059","54","059"
"WV","Kanawha","2012",1,25.38,,,"54039","54","039"
"WV","Monongalia","2012",1,140.14,,,"54061","54","061"
"WV","Nicholas","2012",1,1,3.59,3585,"54067","54","067"
"WV","Webster","2012",1,5.2,7.5,39000,"54101","54","101"
"WV","Wood","2012",1,21.6,,,"54141","54","141"
"WY","Fremont","2012",1,11.5,,,"56043","56","043"
