"state","county","year","count","total_size","average_cost_per_watt","sum_cost","concat_code","state_code","county_code"
"AR","Marion","2009",1,0.615,,,"05089","05","089"
"AR","Sebastian","2009",3,12.86,,,"05131","05","131"
"AR","Stone","2009",2,3.2,5.835,20000,"05137","05","137"
"AR","Washington","2009",8,26.585,,,"05023","05","023"
"AZ","Apache","2009",12,55.8,8.6417507441083333,443211.6,"04001","04","001"
"AZ","Cochise","2009",116,1373.7507,8.8799191568408696,14407647.18,"04003","04","003"
"AZ","Coconino","2009",96,533.254,7.969246274596875,4214193.88,"04005","04","005"
"AZ","Gila","2009",57,215.441,8.5846652721403509,1763546.94,"04007","04","007"
"AZ","Graham","2009",22,139.6,7.7523480741090909,1109369,"04075","04","075"
"AZ","Greenlee","2009",2,8.91,3.82451960785,20851,"04011","04","011"
"AZ","La Paz","2009",4,36.988,7.413726167525,281658.9,"04012","04","012"
"AZ","Maricopa","2009",2989,24517.433,7.1338833312540756,168662520.34,"04013","04","013"
"AZ","Mohave","2009",157,942.741,7.9351052227354839,2313147,"04015","04","015"
"AZ","Navajo","2009",25,114.861,7.763066286644,833422.23,"04017","04","017"
"AZ","Pima","2009",397,3894.42786503,6.9204158885736979,12977052.32,"04019","04","019"
"AZ","Pinal","2009",147,3016.7215,7.1919821956519685,22630411.82,"04021","04","021"
"AZ","Santa Cruz","2009",14,54.857,7.94221339754,164308,"04087","04","087"
"AZ","Yavapai","2009",316,1864.356,7.8355206995936306,14802145.24,"04025","04","025"
"AZ","Yuma","2009",87,927.726,7.4914952082724138,7515468.34,"04027","04","027"
"CA","Amador","2009",52,317.663,6.8841478434923077,2146795.76,"06005","06","005"
"CA","Butte","2009",339,4202.413,7.1107411131044379,29045535.34,"06019","06","019"
"CA","Calaveras","2009",98,719.28,7.4053308054102041,5146821.77,"06009","06","009"
"CA","Colusa","2009",24,1324.135,6.853978638825,7430142.22,"06011","06","011"
"CA","Contra Costa","2009",1836,23116.184447323,8.1251630486686874,171020667.91531,"06013","06","013"
"CA","El Dorado","2009",490,3486.578,7.4174224228141079,22934370.65,"06017","06","017"
"CA","Fresno","2009",1178,15338.90880949,7.3690383840947788,96468026.11055,"06019","06","019"
"CA","Glenn","2009",19,256.074,7.1974295424684211,1775841.2,"06021","06","021"
"CA","Humboldt","2009",88,488.039,7.66765041025,2935401.43,"06023","06","023"
"CA","Imperial","2009",2,39.23,9.0374801061,340713,"06025","06","025"
"CA","Inyo","2009",10,80.51,8.05090672087,638119.84,"06027","06","027"
"CA","Kern","2009",599,10128.74710551,7.3312759738437396,66828186.61,"06029","06","029"
"CA","Kings","2009",165,3348.216,7.4414737897328947,20185877.85,"06031","06","031"
"CA","Lake","2009",62,3608.737,7.9172658854387097,29143307.86,"06065","06","065"
"CA","Los Angeles","2009",4194,48667.4556949,8.3515678608539876,352793606.890364,"06037","06","037"
"CT","Fairfield","2009",99,2559.843,8.1838917831474747,19747336.99,"09039","09","039"
"AK","Southeast Fairbanks","2009",1,1.65,13.33,22000,"02240","02","240"
"CT","Middlesex","2009",38,706.703,8.3026301215105263,5445844.69,"09023","09","023"
"CA","Madera","2009",166,1607.711,7.246799792523494,10866150.8,"06039","06","039"
"CA","Marin","2009",533,4706.683,7.598303492450469,35213401.59,"06041","06","041"
"CA","Mariposa","2009",26,173.06,7.7526771776538462,1288354.48,"06043","06","043"
"CA","Mendocino","2009",125,4272.987,7.5806929983314516,12547533.82,"06045","06","045"
"CA","Merced","2009",90,6930.773,7.2391229227764045,35967111.69,"06047","06","047"
"CA","Mono","2009",57,1711.622,7.0551029378368421,9710384.27,"06051","06","051"
"CA","Monterey","2009",371,4567.061437109,7.7425145378686992,28637588.52,"06053","06","053"
"CA","Napa","2009",464,5943.622,7.8178788950260776,53922899.46,"06055","06","055"
"CA","Nevada","2009",261,1591.151,7.1180681647938697,10871066.48,"06057","06","057"
"CA","Orange","2009",1930,17132.219,8.8036895123703377,122128630.47,"06059","06","059"
"CA","Placer","2009",908,6079.368,7.3330355245768409,42710643.6586,"06061","06","061"
"CA","Plumas","2009",7,32.59,7.1232370271285714,232733.86,"06063","06","063"
"CA","Riverside","2009",1646,40030.083,8.097628997497628,129760725.91,"06065","06","065"
"CA","Sacramento","2009",839,14460.084046958,8.9127158873271949,50000547.78,"06067","06","067"
"CA","San Benito","2009",49,329.532,7.3192384036346939,2373461.24,"06069","06","069"
"CA","San Bernardino","2009",793,22089.0545427,7.9830226543040712,141712943.17,"06071","06","071"
"CA","San Diego","2009",4710,48160.735947898,7.8404842448039819,315106895.5589,"06073","06","073"
"CA","San Luis Obispo","2009",598,5328.008,7.527644054743311,35968212.92,"06079","06","079"
"CA","San Mateo","2009",646,6032.859,8.1121943521776744,39229231.83505,"06081","06","081"
"CA","Santa Barbara","2009",545,3730.7864103,6.9853079828658627,26568268.09,"06083","06","083"
"CA","Santa Clara","2009",1958,32252.713663427,7.6914033384773633,189886641.2,"06085","06","085"
"CA","Santa Cruz","2009",535,3570.666,7.4050577693149533,25892261.47,"06087","06","087"
"CA","Shasta","2009",161,1225.737,7.6867198153425,8578661.91,"06089","06","089"
"CA","Solano","2009",544,7935.943509461,8.0239555391816176,56286058.02,"06095","06","095"
"CA","Sonoma","2009",1261,11893.674,7.3373382432145238,84150862.30937,"06097","06","097"
"CA","Stanislaus","2009",72,1081.134,7.2488875698225352,7453560.6,"06099","06","099"
"CA","Sutter","2009",82,1517.52,7.2758532091731707,9106045.04,"06101","06","101"
"CA","Tehama","2009",53,467.505,7.8177545008792453,3541208.86,"06103","06","103"
"DC","District of Columbia","2009",94,335.413,8.7955746978522222,2661111,"11001","11","001"
"CA","Tulare","2009",403,15151.673,6.4084085215884712,96199022.04,"06107","06","107"
"CA","Tuolumne","2009",62,453.655,8.0182898637596774,3491951.47,"06109","06","109"
"CA","Ventura","2009",553,6925.094,7.71013267809783,49656440.3,"06111","06","111"
"CT","Windham","2009",33,356.57,8.0383404860121212,2744134.35,"09025","09","025"
"CA","Yolo","2009",191,3725.206,7.3881350813571429,25754258.31,"06113","06","113"
"CA","Yuba","2009",70,449.119,7.53796026925,3237240.88,"06115","06","115"
"CO","Adams","2009",23,1701.94,6.3825,249208.66,"08001","08","001"
"CO","Alamosa","2009",1,2.464,6.44,15876.91,"08003","08","003"
"CO","Arapahoe","2009",63,315.115,6.97,1130371,"08005","08","005"
"CO","Boulder","2009",126,1893.428,7.0753846153846154,958913.32,"08013","08","013"
"CO","Chaffee","2009",12,37.52,7.9283333333333333,294907.27,"08015","08","015"
"CO","Conejos","2009",1,835,,,"08021","08","021"
"CO","Custer","2009",2,6.2,8.485,52055.74,"08027","08","027"
"CO","Delta","2009",2,9.22,9.03,83965,"08029","08","029"
"CO","Douglas","2009",9,55.235,6.3866666666666667,200747,"08035","08","035"
"CO","Elbert","2009",1,3.024,8.6,26000,"08039","08","039"
"CO","El Paso","2009",7,37.194,7.2114285714285714,270794.86,"08041","08","041"
"CO","Fremont","2009",1,3.15,7.92,24957.84,"08043","08","043"
"CO","Garfield","2009",10,52.09,7.066,340153.98,"08045","08","045"
"CO","Gilpin","2009",10,47.85,8.005,258056.78,"08047","08","047"
"CO","Gunnison","2009",1,5.4,12.07,65186,"08051","08","051"
"CO","Jefferson","2009",78,643.83,6.6315151515151515,1307908,"08059","08","059"
"CO","Larimer","2009",43,185.841,7.48325,1237141.56,"08069","08","069"
"CO","Mesa","2009",2,20,5.2,104000,"08077","08","077"
"CO","Montrose","2009",2,4.4,7.37,31724.14,"08085","08","085"
"CO","Ouray","2009",12,35.31,8.6358333333333333,300682.98,"08091","08","091"
"CO","Pueblo","2009",1,1000,,,"08101","08","101"
"CO","Rio Blanco","2009",3,4032.04,11.69,58941.39,"08103","08","103"
"CO","Routt","2009",1,11.04,12.5,138000,"08107","08","107"
"CO","Saguache","2009",8,19.66,10.63625,195435.13,"08109","08","109"
"CO","San Miguel","2009",6,19.88,9.9283333333333333,176930.7,"08047","08","047"
"CO","Summit","2009",1,2.1,7.17,15055,"08043","08","043"
"CO","Weld","2009",12,73.658,6.955,220300.2,"08123","08","123"
"DE","Kent","2009",59,362.247,7.6730211272,1877276.73,"10081","10","081"
"DE","New Castle","2009",265,2380.37,8.1851109135636752,17445156,"10003","10","003"
"DE","Sussex","2009",207,1361.325,7.8161611666535948,8425906.76,"10037","10","037"
"FL","Alachua","2009",166,2262.08,7.1721119540582781,13024783.56,"12001","12","001"
"FL","Baker","2009",2,11.208,8.01363995015,89228.04,"12001","12","001"
"FL","Bay","2009",3,17.975,6.1107041446333333,111936,"12017","12","017"
"FL","Bradford","2009",2,10.11,7.1542857143,72436.8,"12015","12","015"
"FL","Brevard","2009",30,2150.432,6.7861047747862069,7462000.66,"12009","12","009"
"FL","Broward","2009",29,148.185,7.9664774486821429,1138094.67,"12011","12","011"
"FL","Calhoun","2009",2,10.35,5.82705387205,60114,"12013","12","013"
"FL","Charlotte","2009",19,27706.976,7.4787041999368421,152993575.58,"12037","12","037"
"FL","Citrus","2009",5,31.68,7.52962203634,226500,"12017","12","017"
"FL","Clay","2009",4,43.58,7.710260770975,306886,"12021","12","021"
"FL","Collier","2009",15,102.62,8.0353815628857143,767920,"12021","12","021"
"FL","Columbia","2009",5,25.944,7.43218114164,186990.5,"12027","12","027"
"FL","Duval","2009",16,118.512,7.71796293655,872408.46,"12131","12","131"
"FL","Escambia","2009",8,43.08,6.73886271265,279306.33,"12053","12","053"
"FL","Flagler","2009",14,70.084,9.4852848797071429,592975,"12035","12","035"
"FL","Franklin","2009",2,5.64,9.96078431375,53900,"12047","12","047"
"FL","Gadsden","2009",3,36.64,6.2957769089333333,216160.31,"12039","12","039"
"FL","Gilchrist","2009",2,8.52,6.6007650463,56230.61,"12041","12","041"
"FL","Glades","2009",2,6.52,3.0687423313,20000,"12043","12","043"
"FL","Hamilton","2009",1,2.16,9.9305555556,21450,"12065","12","065"
"FL","Hendry","2009",1,5.16,7.7325581395,39900,"12051","12","051"
"FL","Hernando","2009",8,33.068,7.6372828698875,231246,"12053","12","053"
"FL","Highlands","2009",6,30.888,7.8238728597,241189.9,"12055","12","055"
"RI","Washington","2009",1,3.78,,,"44023","44","023"
"FL","Hillsborough","2009",16,68.795,7.3716598899533333,460470.62,"12011","12","011"
"FL","Holmes","2009",1,6.84,5.3257309942,36428,"12075","12","075"
"FL","Indian River","2009",3,15.5,6.8335716657666667,105620,"12061","12","061"
"FL","Jackson","2009",1,5.25,6.7013333333,35182,"12057","12","057"
"FL","Jefferson","2009",1,3.2,5.42875,17372,"12059","12","059"
"FL","Lake","2009",32,225.362,7.449938795096875,1784687.7,"12065","12","065"
"FL","Lee","2009",41,197.793,7.1172959711282051,1306809.99,"12077","12","077"
"FL","Leon","2009",25,146.61,7.333779100856,1043648.71,"12073","12","073"
"FL","Levy","2009",4,15.75,7.88757215005,121402,"12075","12","075"
"FL","Manatee","2009",16,71.304,8.18174153980625,578049,"12081","12","081"
"FL","Marion","2009",16,84.65,8.3299634387,707436.95,"12089","12","089"
"FL","Martin","2009",8,38.791,8.1581244671125,318323,"12091","12","091"
"FL","Miami-Dade","2009",8,36.346,9.322143430225,348457.28,"12086","12","086"
"FL","Monroe","2009",4,33.73,7.76915029525,269654.96,"12095","12","095"
"FL","Nassau","2009",6,25.085,7.8078175841166667,193343.12,"12059","12","059"
"FL","Okaloosa","2009",10,58.07,6.30549619865,365377.2,"12091","12","091"
"FL","Orange","2009",80,3755.554,8.0675427863453333,28393268.82,"12059","12","059"
"FL","Osceola","2009",14,126.528,7.3939930707384615,540192.01,"12097","12","097"
"FL","Palm Beach","2009",36,229.492,7.941370401225,1782388.7,"12099","12","099"
"FL","Pasco","2009",9,45.592,6.2910411302888889,285490.77,"12101","12","101"
"FL","Pinellas","2009",20,99.905,7.1217633991105263,641601.15,"12103","12","103"
"FL","Polk","2009",21,147.943,7.137997176395,1005380.35,"12095","12","095"
"FL","Putnam","2009",2,8.505,7.77777777775,65300,"12079","12","079"
"FL","Santa Rosa","2009",10,48.94,6.35195261764,301124.73,"12113","12","113"
"FL","Sarasota","2009",30,255.701,8.3980494358586207,1966937.85,"12115","12","115"
"FL","Seminole","2009",19,186.208,7.1841002385105263,1251880.2,"12133","12","133"
"FL","St. Johns","2009",10,50.564,7.69863850156,359447.2,"12109","12","109"
"FL","Sumter","2009",7,34.806,9.8473072557333333,252623,"12085","12","085"
"FL","Suwannee","2009",1,3.51,5.9829059829,21000,"12121","12","121"
"FL","Taylor","2009",1,5.25,5.9228571429,31095,"12091","12","091"
"FL","Volusia","2009",37,218.792,7.7650051375333333,1713305.21,"12127","12","127"
"FL","Wakulla","2009",1,5.22,6.4460766284,33648.52,"12129","12","129"
"FL","Walton","2009",3,13.86,7.764704806,109117.67,"12297","12","297"
"GA","Bryan","2009",1,132.48,,,"13013","13","013"
"GA","Chatham","2009",1,1.5,8.27,12400,"13037","13","037"
"GA","Fannin","2009",6,40.570000294,,,"13147","13","147"
"GA","Fayette","2009",1,98.7,6,,"13057","13","057"
"GA","Fulton","2009",2,12.65,7,,"13049","13","049"
"GA","Jenkins","2009",1,4,7.5,30000,"13165","13","165"
"GA","Union","2009",1,48.40000153,,,"13087","13","087"
"HI","Hawaii","2009",234,1466.97,9.615,32800,"15001","15","001"
"HI","Honolulu","2009",571,2547.58,6.34,685000,"15003","15","003"
"HI","Kauai","2009",93,772.71,,,"15007","15","007"
"HI","Maui","2009",316,4584.035,,,"15009","15","009"
"IA","Hardin","2009",1,5.6,11.57,64800,"19071","19","071"
"IA","Jefferson","2009",5,47,3.896,185043,"19059","19","059"
"IA","Linn","2009",2,13.5,5,67500,"19043","19","043"
"ID","Bannock","2009",1,2.58,14.73,38000,"16005","16","005"
"ID","Gem","2009",1,1.1,,,"16045","16","045"
"ID","Latah","2009",1,5,17,85000,"16057","16","057"
"IL","Boone","2009",3,3.86,8.0187762298,31635,"17011","17","011"
"IL","Champaign","2009",3,13.786,7.6888888889,105100,"17021","17","021"
"IL","Cook","2009",19,149.44,9.1959750836578947,1557023,"17031","17","031"
"IL","DeKalb","2009",2,4.205,9.73418367345,41750,"17049","17","049"
"IL","DuPage","2009",5,13.329,10.2913541949,110647,"17043","17","043"
"IL","Edgar","2009",1,1.23,6.13,7540,"17045","17","045"
"IL","Franklin","2009",2,4.24,7.47157894735,32126.8,"17047","17","047"
"IL","Jo Daviess","2009",2,8.204,7.44837729815,59510,"17085","17","085"
"IL","Kane","2009",1,5.7,8.8245614035,50300,"17025","17","025"
"IL","Kendall","2009",3,9.219,7.9375767115666667,68415,"17093","17","093"
"IL","LaSalle","2009",1,1,10.498,10498,"17099","17","099"
"IL","Lee","2009",2,6.2,8.42430921055,52963,"17077","17","077"
"IL","Macon","2009",2,10,8.8692142857,84861,"17087","17","087"
"IL","McDonough","2009",3,6.84,8.3243872549,58390,"17109","17","109"
"LA","Ascension","2009",2,7.44,7.34,,"22005","22","005"
"LA","Avoyelles","2009",2,12.6,7.245,,"22009","22","009"
"IL","Ogle","2009",1,4.2,7.0714285714,29700,"17141","17","141"
"IL","Peoria","2009",7,27.5,8.8068256707,221510,"17143","17","143"
"IL","Randolph","2009",1,2,10.2285,20457,"17083","17","083"
"IL","Rock Island","2009",1,2,9.5,19000,"17161","17","161"
"IL","Stephenson","2009",5,12.13,8.26783804376,97656,"17177","17","177"
"IL","Tazewell","2009",1,3.404,7.035840188,23950,"17185","17","185"
"IL","Whiteside","2009",1,1.9,8.2894736842,15750,"17195","17","195"
"IL","Will","2009",1,2.5,10.1,25250,"17197","17","197"
"IN","Carroll","2009",3,15.96,5.98,98300,"18015","18","015"
"IN","Elkhart","2009",7,39.52,4.86,83800,"18039","18","039"
"IN","Johnson","2009",1,3,12.24,36720,"18071","18","071"
"IN","Lake","2009",2,5.97,5.625,33300,"18065","18","065"
"IN","Marion","2009",2,9.05,8.15,33000,"18089","18","089"
"IN","Marshall","2009",4,21.93,8.2525,185299.6,"18095","18","095"
"IN","Miami","2009",1,10.75,7.93,85200,"18109","18","109"
"IN","Monroe","2009",17,34.205,9.645,34500,"18095","18","095"
"IN","Morgan","2009",1,4.95,,,"18087","18","087"
"IN","Rush","2009",1,3,10.24,30729.6,"18165","18","165"
"IN","Spencer","2009",3,26.9,8.24,147450,"18215","18","215"
"IN","Steuben","2009",2,17.83,5.32,56552,"18101","18","101"
"IN","Vanderburgh","2009",3,17,8.72,146810,"18163","18","163"
"IN","Vigo","2009",1,13.4,7.76,104000,"18167","18","167"
"KS","Geary","2009",1,2,,,"20061","20","061"
"KY","Christian","2009",1,2.07,,,"21043","21","043"
"KY","Hardin","2009",1,4.2,6.96,29222,"21071","21","071"
"KY","Hart","2009",1,4.18,4.81,20110,"21099","21","099"
"MA","Barnstable","2009",281,2008.169,8.172012362511032,15030879.47,"25001","25","001"
"MA","Bristol","2009",93,1204.136,7.9067131953602151,9097170.04,"25005","25","005"
"MA","Dukes","2009",32,193.07,10.842669180803125,1826484,"25007","25","007"
"MA","Essex","2009",137,1779.09,7.9062082589452555,12977972.98,"25057","25","057"
"MA","Franklin","2009",101,593.588,8.2321900666831683,4989359.96,"25047","25","047"
"MA","Hampshire","2009",110,702.56,8.0386130982654545,5622444.22,"25027","25","027"
"MA","Middlesex","2009",385,7033.326,8.5702307916337662,52043809.34,"25023","25","023"
"MA","Norfolk","2009",144,2286.729,7.9987804306671329,18905175.23,"25021","25","021"
"MA","Plymouth","2009",83,1003.15,8.1222885568493976,7627475,"25023","25","023"
"MA","Suffolk","2009",37,1538.02,10.3161331112297297,12558857.4,"25103","25","103"
"MA","Worcester","2009",161,1621.482,7.9293376002031056,12874933.15,"25047","25","047"
"MD","Allegany","2009",2,4,9.752,39016,"24003","24","003"
"MD","Anne Arundel","2009",155,1715.359,8.1412794836882353,5575990.41,"24003","24","003"
"MD","Baltimore","2009",175,1810.234,8.1914885163086207,6319681.26,"24005","24","005"
"MD","Calvert","2009",23,144.22,7.8052502962956522,1118275.2,"24009","24","009"
"MD","Caroline","2009",5,32.84,7.89500886284,258500,"24033","24","033"
"MD","Carroll","2009",86,448.94,7.6880740094418605,3378122.62,"24015","24","015"
"MD","Cecil","2009",28,150.85,7.5036982435035714,1109588.56,"24015","24","015"
"MD","Charles","2009",11,50.61,9.0664928054454545,449130,"24017","24","017"
"MD","Dorchester","2009",16,102.44,8.3798907099142857,486340,"24035","24","035"
"MD","Frederick","2009",48,294.265,8.4944318932893617,1972643.36,"24069","24","069"
"MD","Garrett","2009",4,8.7,10.0710176282,86240,"24023","24","023"
"MD","Howard","2009",215,1001.293,7.9016071170386047,7701858.21,"24061","24","061"
"MD","Montgomery","2009",503,2711.49,8.3724120513988,18540945.76,"24097","24","097"
"MD","Prince George's","2009",66,286.045,8.4497513657833333,2385843.28,"24033","24","033"
"MD","Queen Anne's","2009",34,168.72,7.7506743346205882,1243261.28,"24035","24","035"
"MD","Somerset","2009",8,35.8,8.6879385964875,307240,"24035","24","035"
"MD","St. Mary's","2009",11,51.26,7.7216072422818182,397412,"24037","24","037"
"MD","Talbot","2009",16,71.56,7.44788392856875,523065.68,"24041","24","041"
"MD","Washington","2009",58,941.272,7.7212522179614035,2468182.44,"24023","24","023"
"MD","Wicomico","2009",6,37.32,9.32047988875,352100,"24045","24","045"
"MD","Worcester","2009",17,100.16,7.3813777612764706,724780,"24047","24","047"
"ME","Hancock","2009",1,6.075,,,"23029","23","029"
"ME","Kennebec","2009",1,41,,,"23011","23","011"
"ME","Knox","2009",2,25.5,,,"23093","23","093"
"ME","Lincoln","2009",1,1.1,6.06,6668,"23073","23","073"
"ME","Sagadahoc","2009",1,4,5,20000,"23023","23","023"
"ME","York","2009",1,5.5,9.95,54701,"23091","23","091"
"MI","Allegan","2009",3,5.5,7.14,15000,"26005","26","005"
"MI","Berrien","2009",1,4.3,,,"26021","26","021"
"MI","Calhoun","2009",2,17.68,3.1,48608,"26013","26","013"
"MI","Cass","2009",1,3.15,5.4,17000,"26067","26","067"
"MI","Clinton","2009",1,4,,,"26035","26","035"
"MI","Genesee","2009",1,3.01,6.98,21000,"26037","26","037"
"MI","Grand Traverse","2009",3,23.032,7.695,61800,"26055","26","055"
"MI","Kent","2009",5,177.508,,,"26081","26","081"
"MI","Lapeer","2009",1,3.075,,,"26087","26","087"
"MI","Macomb","2009",1,1.3,,,"26099","26","099"
"MI","Marquette","2009",1,10.25,8.77,89915,"26077","26","077"
"MI","Mason","2009",1,1.2,,,"26053","26","053"
"MI","Oakland","2009",3,14.5,,,"26125","26","125"
"MI","St. Clair","2009",2,21.7,,,"26115","26","115"
"MI","Van Buren","2009",1,3.3,,,"26141","26","141"
"MI","Washtenaw","2009",1,2.28,7.46,17000,"26161","26","161"
"MI","Wayne","2009",3,9.66,5.74,54000,"26099","26","099"
"MN","Aitkin","2009",1,2.8,13.68,38300,"27001","27","001"
"MN","Anoka","2009",2,5.378,10.7016369048,28766,"27003","27","003"
"MN","Becker","2009",2,8.64,7.4206018519,32057,"27005","27","005"
"MN","Beltrami","2009",1,2.1,10.5057142857,22062,"27007","27","007"
"MN","Benton","2009",2,4.222,7.6538825758,16165,"27015","27","015"
"MN","Brown","2009",2,7.2,8.6111111111,31000,"27049","27","049"
"MN","Carlton","2009",7,47.29,10.0707562032,193880,"27017","27","017"
"MN","Cass","2009",2,4.2,7.8185714286,16419,"27067","27","067"
"MN","Chisago","2009",2,8.28,8.26869565215,68454,"27025","27","025"
"MN","Cook","2009",4,9.63,11.3837327776666667,63692,"27031","27","031"
"MN","Dakota","2009",16,64.28,9.34904125955,485358,"27043","27","043"
"MN","Goodhue","2009",3,21.539,11.37860338445,100806,"27049","27","049"
"MN","Hennepin","2009",22,206.84,8.76441429268,1227262,"27053","27","053"
"MN","Houston","2009",2,8.96,6.1991071429,27772,"27069","27","069"
"MN","Hubbard","2009",9,34.428,8.73007804232,160735,"27057","27","057"
"MN","Isanti","2009",1,6.8,8.75,59500,"27059","27","059"
"MN","Itasca","2009",4,13.14,9.6959349593,35778,"27061","27","061"
"MN","Kanabec","2009",1,5.18,6.9239382239,35866,"27065","27","065"
"MN","Marshall","2009",2,57.6,8.4737847222,244045,"27095","27","095"
"MN","Mille Lacs","2009",2,6.08,5.2407894737,15932,"27095","27","095"
"MN","Morrison","2009",1,3.15,,,"27097","27","097"
"MN","Mower","2009",3,8.785,11.11102564105,65057,"27099","27","099"
"MN","Olmsted","2009",7,26.632,8.20697624135,119015,"27109","27","109"
"MN","Otter Tail","2009",2,9.66,7.1561441799,54100.45,"27111","27","111"
"MN","Pine","2009",1,2,,,"27115","27","115"
"MN","Ramsey","2009",7,55.235,8.58573019015,302154,"27071","27","071"
"MN","Redwood","2009",7,28.68,8.5,100080,"27127","27","127"
"MN","Scott","2009",1,6.72,8.4011904762,56456,"27127","27","127"
"MN","Stearns","2009",7,417.86,10.74462254902,3023594,"27145","27","145"
"MN","St. Louis","2009",15,61.93,10.3308548629888889,304179,"27189","27","189"
"MN","Todd","2009",3,10.455,6.0630532972,33559,"27121","27","121"
"MN","Wabasha","2009",5,30.13,11.561759920625,193644,"27157","27","157"
"MN","Waseca","2009",3,9.005,12.0324786325,35195,"27161","27","161"
"MN","Washington","2009",9,42.918,10.1236210649666667,255664.75,"27023","27","023"
"MN","Winona","2009",4,23.138,9.9518539186666667,142523,"27169","27","169"
"MN","Wright","2009",1,1.075,9.3953488372,10100,"27229","27","229"
"MO","Boone","2009",2,7.3,10,50000,"29011","29","011"
"MO","Buchanan","2009",1,3,,,"29027","29","027"
"MO","Clay","2009",1,1.73,,,"29021","29","021"
"MO","Cole","2009",1,4.2,7.5,31500,"29051","29","051"
"MO","Franklin","2009",1,3.51,,,"29047","29","047"
"MO","Gasconade","2009",1,3.9,5.64,22000,"29073","29","073"
"MO","Iron","2009",1,2.25,,,"29051","29","051"
"MO","Lafayette","2009",1,10,,,"29073","29","073"
"MO","Montgomery","2009",1,1.8,,,"29097","29","097"
"MO","Phelps","2009",1,8,,,"29137","29","137"
"MO","St. Charles","2009",1,45.43,,,"29183","29","183"
"MO","Ste. Genevieve","2009",1,2.8,,,"29186","29","186"
"MO","St. Louis","2009",10,24.51,8.57,18000,"29189","29","189"
"MO","Washington","2009",1,1.8,,,"29023","29","023"
"MS","Lee","2009",1,5,6,30000,"28077","28","077"
"MS","Lowndes","2009",1,3.2,6.09,19500,"28085","28","085"
"MS","Madison","2009",3,19.599999619,9.05,103880,"28087","28","087"
"MS","Pontotoc","2009",2,3.7,6.07,10320,"28123","28","123"
"MS","Rankin","2009",1,2.8,8.6,24080,"28121","28","121"
"NC","Buncombe","2009",3,14.06,,,"37021","37","021"
"NC","Cherokee","2009",1,10,,,"37019","37","019"
"NC","Chowan","2009",1,4.62,6.32,29218,"37041","37","041"
"NC","Haywood","2009",2,452,,,"37075","37","075"
"NC","Henderson","2009",1,1.8,,,"37077","37","077"
