"state","county","year","count","total_size","average_cost_per_watt","sum_cost","concat_code","state_code","county_code"
"IN","Washington","2015",2,15.785,4.22,68666,"18023","18","023"
"KY","Breckinridge","2015",1,9.315,4,37260,"21027","21","027"
"KY","Warren","2015",1,14.88,3.02,44900,"21041","21","041"
"MA","Barnstable","2015",2537,25950.01,5.1008126235455696,103195780.17,"25001","25","001"
"MA","Bristol","2015",3663,76172.973,4.706842049797103,255900831.57,"25005","25","005"
"MA","Dukes","2015",126,969.183,5.5829677082134921,5306882.17,"25007","25","007"
"MA","Essex","2015",2939,26614.602,4.786787975526678,112173481.97,"25057","25","057"
"MA","Franklin","2015",489,3819.832,4.4683844912366053,16734161.43,"25047","25","047"
"MA","Hampshire","2015",1263,10819.105,4.6651630187688394,47340580.44,"25027","25","027"
"MA","Middlesex","2015",5782,70645.381,4.8638019242011435,275916199.51,"25023","25","023"
"MA","Norfolk","2015",3662,42253.079,4.927180054255332,165973475.61,"25021","25","021"
"MA","Plymouth","2015",2510,43793.035,5.1124967412603683,162607183.67,"25023","25","023"
"MA","Suffolk","2015",661,4785.283,5.1844712867173979,22137764.05,"25103","25","103"
"MA","Worcester","2015",6027,87608.749,4.8883455501261984,315729847.7,"25047","25","047"
"MD","Allegany","2015",1,8.96,3.3881696429,30358,"24003","24","003"
"MD","Anne Arundel","2015",111,820.522,4.4935498783576577,3411089.9,"24003","24","003"
"MD","Baltimore","2015",144,1131.798,4.5041679008326389,4257029.84,"24005","24","005"
"MD","Calvert","2015",4,44.96,4.6695997281,171671,"24009","24","009"
"MD","Caroline","2015",4,184.23,3.415113636375,533030,"24033","24","033"
"MD","Carroll","2015",67,1250.503,3.9380921627318182,3401451.79,"24015","24","015"
"MD","Cecil","2015",20,176.38,4.307245646045,668719.65,"24015","24","015"
"MD","Charles","2015",15,124.764,3.97845941678,493821,"24017","24","017"
"MD","Dorchester","2015",6,167.985,3.2941264059,539991,"24035","24","035"
"MD","Frederick","2015",34,437.41,4.0891003445117647,1498232.1,"24069","24","069"
"MD","Harford","2015",51,425.737,4.5206547376803922,1767971.43,"24025","24","025"
"MD","Howard","2015",64,766.56,3.9769898951984375,2657306.4,"24061","24","061"
"MD","Kent","2015",1,11.76,3.86,45350,"24081","24","081"
"MD","Montgomery","2015",134,1279.582,3.9232545035216418,4768615.26,"24097","24","097"
"MD","Prince George's","2015",88,2473.08,4.0692839935218391,3212813.4,"24033","24","033"
"MD","Queen Anne's","2015",10,317.86,3.90869136296,940393,"24035","24","035"
"MD","Somerset","2015",16,218.04,3.19596922475625,691524,"24035","24","035"
"MD","St. Mary's","2015",22,231.975,3.6486546522409091,826756.5,"24037","24","037"
"MD","Talbot","2015",4,49.24,3.57689102565,166050,"24041","24","041"
"MD","Washington","2015",12,126.711,4.4166470828166667,495041,"24023","24","023"
"MD","Wicomico","2015",16,255.915,3.3105525489375,814085,"24045","24","045"
"MD","Worcester","2015",24,615.455,3.3583817651416667,2067377,"24047","24","047"
"ME","Kennebec","2015",1,25.76,,,"23011","23","011"
"ME","Sagadahoc","2015",1,46.41,3.88,180000,"23023","23","023"
"MI","Houghton","2015",1,4.95,4.24,21000,"26061","26","061"
"MI","Lenawee","2015",2,4.2,5.805,20660,"26091","26","091"
"MI","Macomb","2015",2,5.1,2.045,9200,"26099","26","099"
"MN","Anoka","2015",11,86.445,4.1240512847545455,360460.57,"27003","27","003"
"MN","Benton","2015",1,6.97,5,34850,"27015","27","015"
"MN","Blue Earth","2015",2,49.77,3.50600628615,166873,"27013","27","013"
"MN","Brown","2015",1,38.95,4.4119127086,171844,"27049","27","049"
"MN","Carver","2015",7,94.42,4.5062094186571429,392966.75,"27019","27","019"
"MN","Cass","2015",1,12.3,0,0,"27067","27","067"
"MN","Chisago","2015",5,35.985,5.76837575758,211721.8,"27025","27","025"
"MN","Dakota","2015",8,56.81,4.5833015500375,237708.12,"27043","27","043"
"MN","Dodge","2015",2,20,2.8374,56748,"27027","27","027"
"MN","Goodhue","2015",21,209.92,4.7699838563571429,905029.45,"27049","27","049"
"MN","Hennepin","2015",102,1195.115,5.0271915961764706,5934159.48,"27053","27","053"
"MN","Kandiyohi","2015",1,9.84,5.068597561,49875,"27067","27","067"
"MN","Le Sueur","2015",2,49.2,4.62271341465,200475,"27079","27","079"
"MN","McLeod","2015",1,39.36,3.3,129888,"27085","27","085"
"MN","Pipestone","2015",2,49.2,3.30284552845,156500,"27117","27","117"
"MN","Ramsey","2015",41,391.525,4.9747207085341463,1882455.11,"27071","27","071"
"MN","Redwood","2015",2,49.67,4.40987270235,180454,"27127","27","127"
"MN","Rice","2015",2,16.44,4.86045454545,77928,"27131","27","131"
"MN","Scott","2015",2,12.56,3.503669791,39347.4,"27127","27","127"
"MN","Sherburne","2015",2,78.72,4.55904471545,358888,"27141","27","141"
"MN","Stearns","2015",13,214.87,4.1818926501692308,793370.66,"27145","27","145"
"MN","Wabasha","2015",16,153.995,4.2611048792875,652056.95,"27157","27","157"
"MN","Waseca","2015",1,5.775,5.43,31358.25,"27161","27","161"
"MN","Washington","2015",24,302.45,5.2807084122,1595252.26,"27023","27","023"
"MN","Winona","2015",6,32.32,4.0437857621833333,131622.85,"27169","27","169"
"MN","Wright","2015",6,177,4.09549809295,712782.4,"27229","27","229"
"MO","Adair","2015",3,43.48,,,"29001","29","001"
"MO","Andrew","2015",2,15.86,,,"29003","29","003"
"MO","Atchison","2015",1,10.4,,,"29005","29","005"
"MO","Bates","2015",1,9.3,,,"29013","29","013"
"MO","Buchanan","2015",5,50.935,,,"29027","29","027"
"MO","Caldwell","2015",1,5.68,,,"29055","29","055"
"MO","Callaway","2015",3,53.04,,,"29027","29","027"
"MO","Camden","2015",1,10.2,,,"29029","29","029"
"MO","Cape Girardeau","2015",3,55,,,"29031","29","031"
"MO","Chariton","2015",2,28.5,,,"29041","29","041"
"MO","Clay","2015",11,136.8,,,"29021","29","021"
"MO","Cooper","2015",2,35.9,,,"29053","29","053"
"MO","Daviess","2015",1,9.36,,,"29061","29","061"
"MO","DeKalb","2015",3,45.55,,,"29049","29","049"
"MO","Franklin","2015",26,583.865,,,"29047","29","047"
"MO","Henry","2015",2,16.9,,,"29067","29","067"
"MO","Howard","2015",1,5,,,"29061","29","061"
"MO","Jackson","2015",13,99.795,,,"29057","29","057"
"MO","Jefferson","2015",8,157.825,,,"29059","29","059"
"MO","Johnson","2015",4,47.52,,,"29071","29","071"
"MO","Lincoln","2015",3,66.3,,,"29073","29","073"
"MO","Moniteau","2015",1,6.76,,,"29135","29","135"
"MO","Montgomery","2015",2,20.34,,,"29097","29","097"
"MO","Nodaway","2015",5,69.05,,,"29147","29","147"
"MO","Pettis","2015",1,5,,,"29159","29","159"
"MO","Platte","2015",1,8.06,,,"29031","29","031"
"MO","Putnam","2015",1,9,,,"29079","29","079"
"MO","Randolph","2015",2,14.24,,,"29083","29","083"
"MO","Ray","2015",1,7.7,,,"29177","29","177"
"MO","St. Charles","2015",10,101.86,,,"29183","29","183"
"MO","Ste. Genevieve","2015",4,69.49,,,"29186","29","186"
"MO","St. Francois","2015",4,47.95,,,"29187","29","187"
"MO","St. Louis","2015",62,1176.41,,,"29189","29","189"
"MO","Stoddard","2015",1,5.72,,,"29207","29","207"
"MO","Vernon","2015",1,60,,,"29123","29","123"
"MO","Washington","2015",2,27.57,,,"29023","29","023"
"MS","Kemper","2015",1,14.3,3.35,47891,"28069","28","069"
"MS","Lowndes","2015",3,23.36,3.4033333333333333,77659,"28085","28","085"
"MS","Madison","2015",1,9.1,3.39,30849,"28087","28","087"
"MS","Marion","2015",1,9.95,3.3,32835,"28089","28","089"
"MS","Marshall","2015",1,18.36,3.34,61322,"28095","28","095"
"MS","Webster","2015",1,2.34,4.57,10700,"28101","28","101"
"NH","Belknap","2015",76,1446.5,3.7675703550026316,3904763.44,"33001","33","001"
"NH","Carroll","2015",45,349.54,3.5129970018155556,1211772.51,"33015","33","015"
"NH","Cheshire","2015",55,748.105,3.4143409996563636,2559800.9,"33005","33","005"
"NH","Coos","2015",19,160.98,3.2559994801578947,489573,"33011","33","011"
"NH","Grafton","2015",137,1159.306,3.8954900868350365,4341238.15,"33009","33","009"
"NH","Hillsborough","2015",189,2140.529,4.0224985349111111,7608470.67,"33011","33","011"
"NH","Merrimack","2015",264,2316.032,4.1324410604731061,9071539.31,"33013","33","013"
"NH","Rockingham","2015",281,3406.83,3.9226278066190647,12280653.83,"33015","33","015"
"NH","Strafford","2015",83,2015.294,3.6390586611228916,6157651.84,"33017","33","017"
"NH","Sullivan","2015",48,719.695,4.0853174771083333,2539881.71263,"33019","33","019"
"NJ","Atlantic","2015",822,7546.621,,,"34001","34","001"
"NJ","Bergen","2015",319,5528.404,,,"34003","34","003"
"NJ","Burlington","2015",1195,32567.446,,,"34005","34","005"
"NJ","Camden","2015",657,9564.897,,,"34029","34","029"
"NJ","Cape May","2015",344,3100.257,,,"34009","34","009"
"NJ","Cumberland","2015",182,1779.821,,,"34049","34","049"
"NJ","Essex","2015",269,3097.87,,,"34057","34","057"
"NJ","Gloucester","2015",524,5316.312,,,"34073","34","073"
"NJ","Hudson","2015",52,4452.022,,,"34017","34","017"
"NJ","Hunterdon","2015",95,5428.214,,,"34019","34","019"
"NJ","Mercer","2015",195,2062.859,,,"34055","34","055"
"NJ","Middlesex","2015",1056,17706.604,,,"34023","34","023"
"NJ","Monmouth","2015",812,17344.455,,,"34025","34","025"
"NJ","Morris","2015",376,4302.419,,,"34027","34","027"
"NJ","Ocean","2015",1697,15416.599,,,"34029","34","029"
"NJ","Passaic","2015",191,1479.866,,,"34031","34","031"
"NJ","Salem","2015",174,2099.299,,,"34033","34","033"
"NJ","Somerset","2015",349,4986.471,,,"34035","34","035"
"NJ","Sussex","2015",98,12505.001,,,"34037","34","037"
"NJ","Union","2015",438,5532.739,,,"34087","34","087"
"NM","Bernalillo","2015",401,2369.343,4.8189518629860349,10834586.73,"35001","35","001"
"NM","Chaves","2015",3,12.69,7.2696441539666667,92618,"35005","35","005"
"NM","Colfax","2015",2,9.28,4.1722371565,38252,"35037","35","037"
"NM","Do±a Ana","2015",172,981.242,4.1819582336459302,4028053.88,"35013","35","013"
"NM","Eddy","2015",2,20.796,5.48229410265,107797,"35027","35","027"
"NM","Grant","2015",43,328.82,4.1436495934,1292280.59,"35053","35","053"
"NM","Lea","2015",2,7.14,6.9887955182,49900,"35025","35","025"
"NM","Luna","2015",6,29.265,4.1240839148833333,114600,"35029","35","029"
"NM","Mora","2015",1,1.41,17.7021276596,24960,"35033","35","033"
"NM","Otero","2015",16,90.605,4.122376893775,356129.44,"35089","35","089"
"NM","Quay","2015",1,8.1,4.3681481481,35382,"35037","35","037"
"NM","Rio Arriba","2015",10,57.294,5.92198257556,318850.74,"35039","35","039"
"NM","Sandoval","2015",60,336.696,5.060428586715,1634574.17,"35043","35","043"
"NM","San Juan","2015",5,37.782,4.4351587764,154817.95,"35055","35","055"
"NM","San Miguel","2015",12,68.081,5.8876673203416667,408409.56,"35047","35","047"
"NM","Santa Fe","2015",183,1112.333,5.2727054540595628,5701915.68,"35049","35","049"
"NM","Sierra","2015",3,17.372,5.4812282656333333,95188.8,"35091","35","091"
"NM","Socorro","2015",3,15.999,5.1898689574333333,82649.62,"35053","35","053"
"NM","Taos","2015",18,96.53,4.3063459537,405748.24,"35055","35","055"
"RI","Washington","2015",39,350.68,4.0774033739181818,1235160.38,"44023","44","023"
"NM","Torrance","2015",2,10.92,4.64176530555,50358,"35057","35","057"
"NM","Union","2015",1,11.96,3.8496655518,46042,"35087","35","087"
"NM","Valencia","2015",17,108.534,4.7888271181588235,495213.16,"35061","35","061"
"NV","Churchill","2015",3,39.29,3.5629585798666667,139866,"32001","32","001"
"NV","Clark","2015",10522,73450.814,4.1324239984759646,297699189.95,"32019","32","019"
"NV","Douglas","2015",78,567.2,4.4378804242205128,2386335.02,"32035","32","035"
"NV","Humboldt","2015",1,13.75,3.9076545455,53730.25,"32023","32","023"
"NV","Lander","2015",1,7.56,4.5600079365,34473.66,"32015","32","015"
"NV","Lyon","2015",44,252.913,4.554945385525,1161159.38,"32019","32","019"
"NV","Pershing","2015",3,27.735,2.9885210407,68479.35,"32027","32","027"
"NV","Storey","2015",61,362.043,4.5450912657836066,1619836.73,"32029","32","029"
"NV","Washoe","2015",645,3637.488,4.5022367952207752,16104441.1,"32031","32","031"
"NY","Albany","2015",887,7019.9,5.0083825567904171,33932492.46,"36001","36","001"
"NY","Allegany","2015",19,234.84,3.6715384843842105,870641.05,"36003","36","003"
"NY","Broome","2015",59,769.11,4.0631355231050847,2583746.66,"36007","36","007"
"NY","Cattaraugus","2015",32,297.69,3.4951102279875,1041835.22,"36009","36","009"
"NY","Cayuga","2015",216,2104.02,3.7385495346171296,7607164.88,"36011","36","011"
"NY","Chautauqua","2015",51,490.97,3.5837289886764706,1738534.05,"36013","36","013"
"NY","Chemung","2015",80,660.81,4.07221244409875,2610730.15,"36015","36","015"
"NY","Clinton","2015",38,463.66,3.8338252201131579,1730217.5,"36035","36","035"
"NY","Columbia","2015",140,1285.78,4.8955579386935714,6165276.1,"36027","36","027"
"NY","Cortland","2015",16,194.19,3.42846845183125,628269.04,"36023","36","023"
"NY","Delaware","2015",34,315.14,4.2734561620617647,1352249.17,"36045","36","045"
"NY","Dutchess","2015",674,6212.56,4.7570689870860534,28248698.68,"36027","36","027"
"NY","Erie","2015",310,3678.52,3.4922548800909677,12343442.22,"36049","36","049"
"NY","Essex","2015",15,160.34,3.92547739902,593510.02,"36057","36","057"
"NY","Franklin","2015",19,157.04,3.8483923895368421,613064.75,"36047","36","047"
"NY","Fulton","2015",100,1083.36,5.008191908982,5591602.63,"36049","36","049"
"NY","Genesee","2015",38,436.42,3.5034363146947368,1478985.78,"36037","36","037"
"NY","Greene","2015",81,696.99,4.9053048976246914,3378553.4,"36055","36","055"
"NY","Hamilton","2015",5,27.41,4.27987627242,117288,"36065","36","065"
"NY","Herkimer","2015",39,437.43,4.2202512645435897,1848535.42,"36043","36","043"
"NY","Jefferson","2015",58,859.89,3.542077182387931,2916248.66,"36059","36","059"
"NY","Kings","2015",135,2128.3,5.1262514367444444,8853843.13,"36031","36","031"
"NY","Lewis","2015",11,146.5,3.9111952827090909,586113.76,"36041","36","041"
"NY","Livingston","2015",37,315.67,3.5689074551135135,1135369.99,"36051","36","051"
"NY","Madison","2015",20,218.42,3.54196079459,781296.15,"36087","36","087"
"NY","Monroe","2015",189,1990.34,3.514818865010582,6672719.25,"36095","36","095"
"NY","Montgomery","2015",98,794.42,4.9979021859642857,3949118.51,"36097","36","097"
"NY","Nassau","2015",2169,16552.3,4.5553388548792531,72780012.07,"36059","36","059"
"NY","Niagara","2015",86,903.47,3.5548088221616279,3190214.69,"36063","36","063"
"NY","Oneida","2015",109,1672.53,3.7414697159431193,6191585.78,"36085","36","085"
"NY","Onondaga","2015",258,2611.87,3.5855007693531008,8947139,"36067","36","067"
"NY","Ontario","2015",96,1710.39,3.5426985030989583,5099752.76,"36069","36","069"
"NY","Orange","2015",1247,11140.04,4.722910658244988,51329553.29,"36059","36","059"
"NY","Orleans","2015",23,224.67,3.4805537776043478,777567.61,"36019","36","019"
"NY","Oswego","2015",44,475.66,3.6680451854818182,1716657.14,"36075","36","075"
"NY","Otsego","2015",33,420.15,4.2607994988939394,1608257.2,"36077","36","077"
"NY","Putnam","2015",112,1021.08,4.6642540780625,4700454.48,"36079","36","079"
"NY","Rensselaer","2015",402,3239.87,4.8894608133368159,15716274.93,"36083","36","083"
"NY","Richmond","2015",1136,8815.14,4.9238449598515845,43101962.05,"36159","36","159"
"NY","Rockland","2015",589,5574.13,4.4108926567139219,24320970.11,"36087","36","087"
"NY","Saratoga","2015",564,5406.55,4.9601528175473404,25248870.21,"36091","36","091"
"NY","Schenectady","2015",209,2631.64,4.9318230586205742,11364323.26,"36093","36","093"
"NY","Schoharie","2015",39,333.65,4.8432473820974359,1579716.11,"36095","36","095"
"NY","Schuyler","2015",30,326.83,3.95848606553,1245060.56,"36097","36","097"
"NY","Seneca","2015",99,1189.01,3.8510596681515152,4203508.84,"36099","36","099"
"NY","Steuben","2015",17,305.63,3.6635858350882353,965413.91,"36101","36","101"
"NY","St. Lawrence","2015",65,772.64,3.38652330442,2526742.05,"36089","36","089"
"AL","Madison","2015",1,6.76,3.38,22834,"01087","01","087"
"NY","Suffolk","2015",4959,42774.61,4.6581201959602339,189634965.76,"36103","36","103"
"NY","Sullivan","2015",43,447.54,3.9824186756372093,1822770.1,"36019","36","019"
"NY","Tioga","2015",29,237.24,3.8985022868965517,927471.74,"36117","36","117"
"NY","Tompkins","2015",356,2866.68,4.0997266384985955,11444769.49,"36109","36","109"
"NY","Ulster","2015",602,5926.72,4.6117631981880399,26017662.48,"36111","36","111"
